"Run ID","Flow","precision","Hyperparameters"
"5024012","mlr.classif.ranger(13)","0.9785","num.trees:672,mtry:5,replace:FALSE,sample.fraction:926942158699967,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7331893","mlr.classif.ranger(13)","0.9785","num.trees:191,mtry:6,sample.fraction:873009447101504,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6199844","mlr.classif.ranger(13)","0.9785","num.trees:713,mtry:5,replace:FALSE,sample.fraction:92110619302839,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6198998","mlr.classif.ranger(13)","0.9785","num.trees:97,mtry:5,replace:FALSE,sample.fraction:917325287917629,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6199490","mlr.classif.ranger(13)","0.9785","num.trees:774,mtry:5,replace:FALSE,sample.fraction:936025442555547,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7193355","mlr.classif.ranger(13)","0.9785","num.trees:960,mtry:6,replace:FALSE,sample.fraction:971647516824305,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7208124","mlr.classif.ranger(13)","0.9785","num.trees:1656,mtry:5,replace:FALSE,sample.fraction:936473956727423,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7208287","mlr.classif.ranger(13)","0.9785","num.trees:1037,mtry:5,sample.fraction:941929860925302,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6201351","mlr.classif.ranger(13)","0.9785","num.trees:1018,mtry:5,sample.fraction:935265293414705,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6200142","mlr.classif.ranger(13)","0.9785","num.trees:1005,mtry:6,sample.fraction:8753780457424,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6200968","mlr.classif.ranger(13)","0.9785","num.trees:879,mtry:6,replace:FALSE,sample.fraction:970679834275506,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2296310","mlr.classif.ranger(9)","0.9785","num.trees:980,mtry:5,sample.fraction:910074177873321,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2296502","mlr.classif.ranger(9)","0.9785","num.trees:1789,mtry:5,sample.fraction:938387791649438,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2161066","mlr.classif.ranger(9)","0.9785","num.trees:146,mtry:6,replace:FALSE,sample.fraction:925297412835062,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2251286","mlr.classif.ranger(9)","0.9785","num.trees:1717,mtry:6,replace:FALSE,sample.fraction:936020984849893,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2163394","mlr.classif.ranger(9)","0.9785","num.trees:26,mtry:5,replace:FALSE,sample.fraction:917142156534828,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2163781","mlr.classif.ranger(9)","0.9785","num.trees:1735,mtry:6,sample.fraction:865884795458987,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8111877","mlr.classif.ranger(9)","0.9785","num.trees:1526,mtry:4,min.node.size:5,replace:FALSE,sample.fraction:575045927986503,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8036940","mlr.classif.ranger(9)","0.9785","num.trees:1103,mtry:3,min.node.size:1,sample.fraction:690636373404413,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8017822","mlr.classif.ranger(9)","0.9785","num.trees:1373,mtry:5,min.node.size:3,sample.fraction:523104782146402,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8017932","mlr.classif.ranger(9)","0.9785","num.trees:802,mtry:4,min.node.size:3,replace:FALSE,sample.fraction:468619770603254,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8551024","mlr.classif.ranger(15)","0.9785","num.trees:1772,mtry:4,min.node.size:5,replace:FALSE,sample.fraction:581406484078616,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8147957","mlr.classif.ranger(9)","0.9785","num.trees:1433,mtry:3,min.node.size:2,sample.fraction:703530633077025,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8587520","mlr.classif.ranger(9)","0.9785","num.trees:1555,mtry:3,min.node.size:2,sample.fraction:934254856873304,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8626984","mlr.classif.ranger(9)","0.9785","num.trees:1883,mtry:3,min.node.size:2,sample.fraction:914201969304122,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8643047","mlr.classif.ranger(15)","0.9785","num.trees:913,mtry:3,min.node.size:2,replace:FALSE,sample.fraction:526607443485409,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8656120","mlr.classif.ranger(15)","0.9785","num.trees:1426,mtry:4,min.node.size:4,sample.fraction:700831242837012,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8656156","mlr.classif.ranger(15)","0.9785","num.trees:1526,mtry:3,min.node.size:1,sample.fraction:770942804939114,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8722376","mlr.classif.ranger(9)","0.9785","num.trees:135,mtry:5,min.node.size:2,sample.fraction:620706374011934,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8785038","mlr.classif.ranger(16)","0.9785","num.trees:367,mtry:3,min.node.size:1,sample.fraction:928169769514352,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7395575","mlr.classif.xgboost(9)","0.9784","eta:0322780287712105,depth:9,weight:97634085360692,subsample:724343848112039,bytree:405419506365433,bylevel:566716425819322,lambda:0104412523595929,alpha:0206777279768605,nthread:1,nrounds:4669,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7371337","mlr.classif.ranger(13)","0.9784","num.trees:1862,mtry:6,sample.fraction:986684747505933,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7372498","mlr.classif.ranger(13)","0.9784","num.trees:969,mtry:6,sample.fraction:976998564042151,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5270818","mlr.classif.ranger(13)","0.9784","num.trees:1301,mtry:5,sample.fraction:954605954955332,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7386635","mlr.classif.ranger(13)","0.9784","num.trees:1545,mtry:6,sample.fraction:991674074321054,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6300196","mlr.classif.ranger(13)","0.9784","num.trees:1982,mtry:5,sample.fraction:962197441095486,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6300399","mlr.classif.ranger(13)","0.9784","num.trees:1161,mtry:5,sample.fraction:973188643925823,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6302113","mlr.classif.ranger(13)","0.9784","num.trees:870,mtry:5,sample.fraction:967122322390787,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6322017","mlr.classif.ranger(13)","0.9784","num.trees:1410,mtry:6,sample.fraction:982482193899341,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7380224","mlr.classif.ranger(13)","0.9784","num.trees:451,mtry:5,sample.fraction:965892465645447,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7381744","mlr.classif.ranger(13)","0.9784","num.trees:197,mtry:5,sample.fraction:969035788928159,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7381921","mlr.classif.ranger(13)","0.9784","num.trees:1200,mtry:6,sample.fraction:887547838874161,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7383420","mlr.classif.ranger(13)","0.9784","num.trees:1664,mtry:5,sample.fraction:979287548852153,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7384141","mlr.classif.ranger(13)","0.9784","num.trees:1728,mtry:5,sample.fraction:989961249381304,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5252825","mlr.classif.xgboost(9)","0.9784","eta:042563030674895,depth:10,weight:81962323190938,subsample:691641965624876,bytree:853018088964745,bylevel:968058343278244,lambda:59680187308715,alpha:547434948125981,nthread:1,nrounds:3707,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6201978","mlr.classif.ranger(13)","0.9784","num.trees:661,mtry:5,sample.fraction:928250636230223,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6201295","mlr.classif.ranger(13)","0.9784","num.trees:1135,mtry:6,sample.fraction:976170050841756,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6202154","mlr.classif.ranger(13)","0.9784","num.trees:1385,mtry:6,sample.fraction:898423783830367,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5268154","mlr.classif.ranger(13)","0.9784","num.trees:1393,mtry:4,replace:FALSE,sample.fraction:964453206118196,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5406226","mlr.classif.ranger(13)","0.9784","num.trees:1486,mtry:6,sample.fraction:981834896397777,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5406316","mlr.classif.ranger(13)","0.9784","num.trees:1208,mtry:5,sample.fraction:945190529385582,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5407046","mlr.classif.ranger(13)","0.9784","num.trees:1685,mtry:6,sample.fraction:880470001418143,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7413758","mlr.classif.ranger(13)","0.9784","num.trees:475,mtry:5,sample.fraction:96629820340313,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7414838","mlr.classif.ranger(13)","0.9784","num.trees:1413,mtry:5,sample.fraction:944827463058755,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6454211","mlr.classif.ranger(13)","0.9784","num.trees:290,mtry:5,sample.fraction:929600623669103,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6435198","mlr.classif.ranger(13)","0.9784","num.trees:1231,mtry:6,sample.fraction:978683047671802,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6604916","mlr.classif.ranger(13)","0.9784","num.trees:1717,mtry:5,sample.fraction:958939066762105,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6605328","mlr.classif.ranger(13)","0.9784","num.trees:383,mtry:6,sample.fraction:98351994685363,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6606014","mlr.classif.ranger(13)","0.9784","num.trees:382,mtry:6,sample.fraction:94062860859558,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6621424","mlr.classif.ranger(13)","0.9784","num.trees:1518,mtry:6,sample.fraction:898051173659042,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6618404","mlr.classif.ranger(13)","0.9784","num.trees:1740,mtry:6,sample.fraction:889992493647151,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6619516","mlr.classif.ranger(13)","0.9784","num.trees:1693,mtry:5,sample.fraction:973325319029391,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6619966","mlr.classif.ranger(13)","0.9784","num.trees:236,mtry:6,sample.fraction:924900642666034,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6623253","mlr.classif.ranger(13)","0.9784","num.trees:1561,mtry:6,sample.fraction:888520049955696,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6414910","mlr.classif.ranger(13)","0.9784","num.trees:1133,mtry:6,sample.fraction:959789613471366,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6506803","mlr.classif.ranger(13)","0.9784","num.trees:1045,mtry:6,sample.fraction:917432374274358,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6348199","mlr.classif.ranger(13)","0.9784","num.trees:576,mtry:5,sample.fraction:931231136014685,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6352274","mlr.classif.ranger(13)","0.9784","num.trees:1334,mtry:6,sample.fraction:972810848499648,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6405706","mlr.classif.ranger(13)","0.9784","num.trees:855,mtry:6,sample.fraction:895775696914643,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6569699","mlr.classif.xgboost(9)","0.9784","eta:106496631880097,depth:8,weight:48890693053122,subsample:377635234058835,bytree:502386673120782,bylevel:917438063072041,lambda:47951699929821,alpha:526858306740997,nthread:1,nrounds:4252,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6533606","mlr.classif.xgboost(9)","0.9784","eta:445486783213036,weight:79540820012418,subsample:658842255431227,bytree:607841224875301,bylevel:992358085466549,lambda:3811961383968,alpha:0683078779774363,nthread:1,nrounds:474,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6536593","mlr.classif.ranger(13)","0.9784","num.trees:1005,mtry:5,sample.fraction:986364662321284,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6536924","mlr.classif.ranger(13)","0.9784","num.trees:1088,mtry:6,sample.fraction:917433060123585,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6537547","mlr.classif.ranger(13)","0.9784","num.trees:1344,mtry:6,sample.fraction:976743455789983,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7497160","mlr.classif.ranger(13)","0.9784","num.trees:521,mtry:6,sample.fraction:907685476704501,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7497864","mlr.classif.ranger(13)","0.9784","num.trees:987,mtry:6,sample.fraction:902050156611949,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6538180","mlr.classif.ranger(13)","0.9784","num.trees:344,mtry:5,sample.fraction:953116223588586,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6538962","mlr.classif.ranger(13)","0.9784","num.trees:621,mtry:5,sample.fraction:989277708739974,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5683316","mlr.classif.ranger(13)","0.9784","num.trees:1026,mtry:6,sample.fraction:908304822235368,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6765049","mlr.classif.ranger(13)","0.9784","num.trees:1233,mtry:6,sample.fraction:976244489476085,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6765120","mlr.classif.ranger(13)","0.9784","num.trees:1939,mtry:5,sample.fraction:977861826727167,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6765165","mlr.classif.ranger(13)","0.9784","num.trees:431,mtry:6,sample.fraction:889102565823123,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5684971","mlr.classif.ranger(13)","0.9784","num.trees:803,mtry:5,sample.fraction:978582548443228,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5685185","mlr.classif.ranger(13)","0.9784","num.trees:1211,mtry:5,sample.fraction:978689109673724,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5685415","mlr.classif.ranger(13)","0.9784","num.trees:720,mtry:5,sample.fraction:948263673507608,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6766428","mlr.classif.ranger(13)","0.9784","num.trees:1464,mtry:5,sample.fraction:958790080109611,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5681219","mlr.classif.ranger(13)","0.9784","num.trees:521,mtry:5,sample.fraction:984157973341644,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5647307","mlr.classif.ranger(13)","0.9784","num.trees:1204,mtry:6,sample.fraction:964345252653584,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6741424","mlr.classif.ranger(13)","0.9784","num.trees:1219,mtry:5,sample.fraction:96161380414851,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6697619","mlr.classif.ranger(13)","0.9784","num.trees:1016,mtry:6,sample.fraction:976841374230571,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6697763","mlr.classif.ranger(13)","0.9784","num.trees:1432,mtry:6,sample.fraction:890236072172411,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6698077","mlr.classif.ranger(13)","0.9784","num.trees:376,mtry:5,sample.fraction:938924873201177,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5645886","mlr.classif.ranger(13)","0.9784","num.trees:976,mtry:6,sample.fraction:910086079337634,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5644778","mlr.classif.ranger(13)","0.9784","num.trees:1764,mtry:6,sample.fraction:981277579255402,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6384267","mlr.classif.xgboost(9)","0.9784","eta:721693202732206,depth:10,weight:0851964004027,subsample:702848691283725,bytree:869168290868402,bylevel:182364309439436,lambda:0274853760560695,alpha:416183318516278,nthread:1,nrounds:1967,verbose:0,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6866270","mlr.classif.ranger(13)","0.9784","num.trees:776,mtry:5,sample.fraction:990061958157457,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6867148","mlr.classif.ranger(13)","0.9784","num.trees:1549,mtry:6,sample.fraction:986319348705001,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6869053","mlr.classif.ranger(13)","0.9784","num.trees:424,mtry:6,sample.fraction:905217378796078,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6671532","mlr.classif.ranger(13)","0.9784","num.trees:1750,mtry:6,sample.fraction:882945847976953,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5663960","mlr.classif.ranger(13)","0.9784","num.trees:1069,mtry:6,sample.fraction:977298190677539,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5661634","mlr.classif.ranger(13)","0.9784","num.trees:875,mtry:6,sample.fraction:887426532199606,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5662455","mlr.classif.ranger(13)","0.9784","num.trees:6,mtry:6,replace:FALSE,sample.fraction:86856258532498,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5659167","mlr.classif.ranger(13)","0.9784","num.trees:1367,mtry:5,sample.fraction:98672963574063,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6866080","mlr.classif.ranger(13)","0.9784","num.trees:1224,mtry:6,sample.fraction:980295783677138,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6867576","mlr.classif.ranger(13)","0.9784","num.trees:1176,mtry:6,sample.fraction:898870602552779,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7585556","mlr.classif.ranger(13)","0.9784","num.trees:1787,mtry:6,sample.fraction:98808174924925,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7587750","mlr.classif.ranger(13)","0.9784","num.trees:900,mtry:5,sample.fraction:978383162035607,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6839089","mlr.classif.ranger(13)","0.9784","num.trees:1352,mtry:5,sample.fraction:973038773192093,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6840247","mlr.classif.ranger(13)","0.9784","num.trees:546,mtry:5,sample.fraction:935523987654597,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6840249","mlr.classif.ranger(13)","0.9784","num.trees:703,mtry:5,replace:FALSE,sample.fraction:99384289344307,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6841846","mlr.classif.ranger(13)","0.9784","num.trees:1451,mtry:6,sample.fraction:968577887862921,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6842142","mlr.classif.ranger(13)","0.9784","num.trees:278,mtry:5,replace:FALSE,sample.fraction:999061898025684,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6842313","mlr.classif.ranger(13)","0.9784","num.trees:147,mtry:5,sample.fraction:94217239569407,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6844288","mlr.classif.ranger(13)","0.9784","num.trees:750,mtry:6,sample.fraction:877217208803631,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6844632","mlr.classif.ranger(13)","0.9784","num.trees:9,mtry:6,replace:FALSE,sample.fraction:986238108365797,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6844676","mlr.classif.ranger(13)","0.9784","num.trees:54,mtry:6,sample.fraction:996606858703308,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6846324","mlr.classif.ranger(13)","0.9784","num.trees:1900,mtry:6,sample.fraction:990376460365951,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4860975","mlr.classif.ranger(13)","0.9784","num.trees:763,mtry:6,sample.fraction:991979977325536,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4862973","mlr.classif.ranger(13)","0.9784","num.trees:92,mtry:4,replace:FALSE,sample.fraction:871186344395392,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4864161","mlr.classif.ranger(13)","0.9784","num.trees:1398,mtry:6,sample.fraction:979620860889554,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6941828","mlr.classif.ranger(13)","0.9784","num.trees:1477,mtry:4,replace:FALSE,sample.fraction:975511129735969,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
